non_sig_ratio,noise_level,informative_level,num_features_level,rf_mae,gb_mae,dnn_mae,err_rf_pi,err_gb_pi,err_dnn_pi,err_rf_sv,err_gb_sv,err_dnn_sv,err_dnn_ig,err_mean,err_median,err_mode,err_box,err_tau,err_major,err_kendall,err_spearman
0.14285714285714285,0,20,20,40.61946632827824,32.62023238805669,39.82363135901057,0.03005494686353234,0.030634981907259197,0.2945860694439427,0.02094414894025356,0.012606987552258805,0.0060807969854496675,0.22789883713942496,0.07222526738495233,0.02240805866386396,0.07222526458226339,0.042788056024543365,0.036706003724693424,0.043481308438916594,0.01826002147526882,0.01826002147526882
0.14285714285714285,0,20,60,92.53724171202168,86.71708327084536,65.17645367241573,0.05992042415654597,0.05932275753788156,0.14368150255928586,0.04961042306059355,0.043428473134256976,0.041374391186404784,0.2465762623047339,0.072917960753732,0.053866127535833835,0.07291796658504321,0.051696676964928856,0.05352280139243038,0.06544058620166456,0.04925795711180533,0.04925795711180533
0.14285714285714285,0,20,100,128.33210990705612,117.46122741623218,64.1750485109233,0.06786971485780258,0.076391316507782,0.15841060435520304,0.06329466890395663,0.05782215683610455,0.07610604621821165,0.1833346047779836,0.07906338758629738,0.07260008973466575,0.0790633658128579,0.06505448546980085,0.06561361219730119,0.07243370418275286,0.061921022836297156,0.061921022836297156
0.14285714285714285,0,40,20,46.20903178117315,40.74969579109707,32.43215043385238,0.08007956645003597,0.07099262033960861,0.324940329749411,0.06661735247585246,0.04720914520273598,0.00881748880759024,0.3035326591718968,0.10186264322959601,0.06775922117957156,0.10186263844493548,0.06568733735705728,0.06001856058732362,0.08145609231748961,0.05253314449139997,0.05253314449139997
0.14285714285714285,0,40,60,158.9903414323364,148.64790995663475,84.7181915490907,0.13908340158344493,0.11911957679875657,0.2965569736872074,0.1298126464860447,0.10822302908281713,0.058285165063709087,0.246328829106726,0.12901224784082216,0.12358294278088344,0.12901225902770716,0.11834361466140311,0.12533805352334204,0.10774573471812146,0.10503371302397294,0.10503371302397294
0.14285714285714285,0,40,100,208.68235995452554,197.58962515489915,107.17991307364322,0.1291787371319362,0.13091666740253388,0.27087718831153446,0.12714448019907984,0.11343837188427049,0.12383624505824133,0.1654402605231856,0.11817763634230094,0.12436970108945598,0.11817761743317769,0.12593876547902927,0.13062273324015647,0.1203861411903408,0.11372291908842831,0.11372291908842831
0.14285714285714285,0,60,20,104.40941262461133,87.89268234986706,59.31400976533996,0.15359609284062284,0.11053643367876234,0.5689853042902777,0.11705978746071644,0.07548373846325614,0.03332312985786896,0.2382152680454715,0.16914989618157789,0.1270801489484113,0.16896402678504044,0.1350068853199732,0.12283824029185313,0.11492755092875588,0.10962701377312252,0.10962701377312252
0.14285714285714285,0,60,60,210.29942561447118,197.8669101086064,97.19585065553615,0.1949522988283978,0.17275622859250722,0.3409302221767447,0.18025004437118256,0.14127921532564905,0.10365203110908629,0.2889731004693389,0.15866004487269797,0.1687403887345835,0.1586600492802746,0.15889009725716327,0.16262593398979822,0.18260416670214577,0.14038616254047714,0.14038616254047714
0.14285714285714285,0,60,100,298.25503621887435,291.8023990782129,171.71766107658632,0.25252841136740023,0.22729315901692032,0.29962090275457653,0.24268875150589106,0.22607333520741965,0.1651520779185842,0.22959953424875412,0.19913984935241152,0.22289872756375428,0.19913983871647611,0.21105994610701143,0.21612315980693647,0.21918975893894144,0.1935168665229742,0.1935168665229742
0.14285714285714285,0,80,20,76.97901547999611,70.09181805855282,44.42616916943475,0.1821690801488985,0.1520040081208029,0.32726153082252607,0.14193981007190676,0.10610587098670632,0.03538078941404603,0.32873509866368306,0.12857207070989762,0.1391502057447513,0.1285720765711427,0.14046275084791676,0.14714693676527107,0.1325611624754791,0.12449502017354779,0.12449502017354779
0.14285714285714285,0,80,60,227.74083129017825,223.65628501758306,107.16553797856206,0.24316510119210638,0.20596151395352075,0.34323778560458323,0.2317867493012969,0.18476661213822612,0.12506246719201225,0.33042020885750295,0.1842055311270672,0.19243546431338396,0.1842055639384296,0.20199530861989945,0.20249491668219002,0.22187418550984642,0.17819066228459418,0.17819066228459418
0.14285714285714285,0,80,100,356.62675702120964,350.80496600377023,175.52065586818892,0.3148438918200093,0.2519485303486559,0.34706450935979377,0.3388271462290851,0.3121159317939386,0.20474507384622645,0.31178351687214023,0.25029032941354956,0.2976472623084032,0.2502903091311145,0.2527427404418428,0.25710916415182883,0.3197885257772014,0.2692763050526668,0.2692763050526668
0.14285714285714285,0,100,20,157.92570041991002,137.6149316553751,65.27304209126505,0.24412181287169182,0.20699003172995903,0.26360873749293917,0.21289752598174827,0.16005679118604949,0.035753438767539114,0.3156257508224286,0.10629971589048581,0.1697381146849253,0.10629965496473419,0.1140620656630175,0.12704150095169972,0.1352842232118146,0.15758643921623322,0.15758643921623322
0.14285714285714285,0,100,60,292.24570113274547,275.98088563215714,135.8820425316256,0.3929479726761445,0.2088346431472343,0.3994769760484199,0.39310920127570276,0.31029264367254067,0.199216653447578,0.3195189454370412,0.24808059574213864,0.33690543878658635,0.24808059710046837,0.25145756031977706,0.2611111867257666,0.34024743726081896,0.28384949878097887,0.28384949878097887
