actual_coef,non_sig_ratio,noise_level,informative_level,num_features_level,rf_mae,gb_mae,dnn_mae,err_rf_pi,err_gb_pi,err_dnn_pi,err_rf_sv,err_gb_sv,err_dnn_sv,err_dnn_ig,err_mean,err_median,err_mode,err_box,err_tau,err_major,err_kendall,err_spearman
"[1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.30401788 0.         0.         0.43461314 0.04537966 0.
 0.         0.        ]",0.14285714285714285,0,20,20,16.697158751159165,12.900660331441163,26.720075108664215,0.011382784658031093,0.008139191029190246,0.17312062767442463,0.009288976929954647,0.003687352688979484,0.009909549858031396,0.2790911387278147,0.061658593576322016,0.008569602045334709,0.0616585950591246,0.025151178812610253,0.019553504175035322,0.06946742140039791,0.007932532123538907,0.011382784658031093
"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.04163761
 0.         0.88923728 0.         0.         0.45197294 0.90340842
 0.         0.34261172 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.80781914 0.         0.61349923
 0.         0.         0.07136669 0.         0.         0.
 0.         0.         0.         0.         0.         0.30376671
 0.         0.         0.62421472 0.         1.         0.
 0.         0.28173001 0.         0.         0.         0.        ]",0.14285714285714285,0,20,60,99.48135878328321,85.1411131935621,62.99604716896054,0.05375864949307582,0.05424457639827203,0.1955223461635918,0.043088287430194175,0.035577908182277226,0.0491160561062413,0.12237561571988369,0.0674850037562263,0.050289946234458115,0.0674850075251686,0.0507789069856804,0.046485012657730716,0.0661428915102309,0.05392482132837394,0.05392482132837394
"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.27669624 0.32361231 0.         0.         0.         0.41072503
 0.         0.67737461 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.38689244 0.         0.30920308 0.
 0.         0.         0.         0.31812753 0.         0.
 0.         0.         0.         0.         0.         0.01928741
 0.         0.         0.         0.         0.         0.
 0.         0.         0.96538986 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.4491028  0.39871267 0.
 0.         0.         0.         0.         0.         1.
 0.04667623 0.         0.         0.4083373  0.         0.48036202
 0.         0.12959129 0.         0.         0.         0.
 0.07101918 0.62490443 0.01284846 0.43893891]",0.14285714285714285,0,20,100,101.2388671970525,92.99539319773054,62.67594237900397,0.05059916054988307,0.054711704754627714,0.14179464466189828,0.044545869067466846,0.03794717908380401,0.09852564583287317,0.13459163640286095,0.06793041014629753,0.0496147067211171,0.06793040827679847,0.056596744385099054,0.05270549434284119,0.049068860557257975,0.0507113272402131,0.0507113272402131
"[0.         1.         0.         0.77300973 0.         0.
 0.92649391 0.74638528 0.60801451 0.         0.         0.58252452
 0.         0.34551805 0.         0.         0.16225431 0.
 0.         0.        ]",0.14285714285714285,0,40,20,74.51955722971073,63.64416721349915,49.418612304058406,0.100383491272567,0.07585276122737437,0.38464330222920756,0.09025064732712736,0.0606625967175465,0.024244828034611643,0.17861757781415885,0.09384732344471099,0.08113841170931753,0.09384732206516515,0.08308258927108325,0.07791874768653483,0.10166551805465666,0.08322815600274745,0.08322815600274745
"[0.19121958 0.         0.51774937 0.         0.         0.
 0.02736223 0.54024667 0.23725056 0.         0.         0.8063484
 0.39102739 0.         0.43340973 0.         0.         0.38269853
 0.         0.         0.         0.         0.10839125 0.
 1.         0.         0.         0.         0.02225569 0.
 0.         0.         0.         0.         0.04550151 0.80135277
 0.         0.72143143 0.95200362 0.39577553 0.         0.
 0.         0.         0.         0.07235333 0.47074605 0.
 0.88172724 0.         0.         0.30762992 0.33567345 0.
 0.07224177 0.         0.         0.         0.         0.26052768]",0.14285714285714285,0,40,60,146.3673751260792,132.5940353736701,88.84207105947124,0.10866219319868196,0.09731696438844394,0.23611537997503676,0.0880759658889911,0.07527161967859179,0.05255678799708469,0.19082411992119092,0.08757062343138186,0.09181187962406982,0.08757062496072045,0.0797668002487179,0.07414753211867642,0.09291070323170743,0.07478424244148398,0.07478424244148398
"[0.         0.         0.         0.         0.         0.
 0.5157113  0.         0.         0.         0.         0.93905127
 0.59485376 0.96879118 0.38930717 1.         0.04807305 0.59004501
 0.57330985 0.         0.         0.18537549 0.         0.55456348
 0.         0.27312555 0.53394969 0.         0.1391103  0.36940694
 0.98963896 0.44508107 0.         0.         0.         0.11971099
 0.         0.41216737 0.         0.         0.         0.
 0.         0.         0.14476515 0.         0.46747237 0.
 0.         0.26526627 0.5502761  0.         0.17557833 0.
 0.         0.96019182 0.33091068 0.         0.         0.
 0.37179273 0.         0.12646401 0.         0.17508428 0.
 0.42630772 0.32279817 0.         0.         0.         0.
 0.01261023 0.         0.         0.79324366 0.         0.
 0.         0.12372743 0.         0.62114492 0.         0.15142586
 0.         0.         0.         0.33651867 0.         0.7184756
 0.         0.         0.06349729 0.         0.         0.
 0.         0.         0.         0.0607188 ]",0.14285714285714285,0,40,100,184.37075326540509,171.60585123445802,94.61353263249072,0.1290784841119083,0.13057874313073145,0.19949115231543366,0.12096069728509687,0.11047154651531105,0.11159399845233178,0.18444145526227637,0.11185820526062822,0.12073760950689745,0.11185820030977277,0.11368511643850777,0.12077130847030666,0.13074579996879399,0.10822557085144631,0.10822557085144631
"[0.         0.964615   0.         0.55300018 0.         0.61048325
 0.05752093 0.88274446 1.         0.53762048 0.16776499 0.
 0.         0.20990481 0.         0.25677071 0.70232568 0.
 0.4644423  0.        ]",0.14285714285714285,0,60,20,86.08597896444138,71.87605134699263,60.551788567088494,0.1428183243436144,0.11219443140059027,0.2572124665493237,0.11096909797075234,0.07783339387714656,0.018675111745958504,0.250446190717599,0.07201726225346641,0.08728391261231253,0.07201726063710932,0.06378584427964584,0.08479142715444249,0.06857121222321444,0.08856008618551445,0.06299189555631271
"[0.2539299  0.         0.         0.         0.32919121 0.
 0.         0.         0.66052127 0.         0.26638641 0.0820899
 0.19088001 0.         0.62679596 0.98583335 0.37866795 0.
 0.44040545 0.17550771 0.         0.         0.26980859 0.69387682
 0.         0.51734413 0.17486495 0.64647971 0.36653418 0.
 0.31290872 0.         0.14852941 0.8262038  0.         0.62250279
 0.62592248 0.         0.         0.         0.6296379  0.18469933
 0.53603284 0.61288247 0.51737439 0.76697394 0.30924367 0.
 0.27410465 0.         1.         0.21913883 0.         0.
 0.39223349 0.94692486 0.76020103 0.         0.         0.93943358]",0.14285714285714285,0,60,60,189.1454424278585,180.9848039595071,78.36323015986369,0.21561309132680076,0.20460666447259054,0.3378903299024076,0.21467273782996873,0.18715503658072102,0.101785117052167,0.259885933158864,0.17633599353061555,0.19610008644240967,0.1763360190862863,0.19686101397400127,0.2001127428197026,0.20087835543324212,0.17119489515200115,0.17119489515200115
"[0.61428421 0.98093363 0.78053231 0.         0.1459367  0.
 0.04794121 0.03695177 0.55600091 0.73699637 0.45720717 0.24037791
 0.95631446 0.7238191  0.         0.52459453 0.         0.33449043
 0.         0.23099912 0.21358996 0.         0.82082931 0.
 0.         0.49409389 0.68628989 0.         0.59037319 0.8351097
 0.82378636 0.15688371 0.         0.         0.76876191 0.2932864
 0.         0.         0.         0.35074628 0.         0.24848384
 0.         0.         0.7963405  0.94975696 0.         0.06343215
 0.06487715 0.40899054 0.         0.         0.         0.50261769
 0.65833973 0.39375212 0.         0.80364488 0.86973076 0.
 1.         0.03669792 0.65093413 0.5493278  0.6223967  0.
 0.         0.         0.         0.         0.70695529 0.714023
 0.22038694 0.42052222 0.51688817 0.         0.94089304 0.
 0.         0.55182521 0.         0.         0.47374419 0.84704588
 0.         0.         0.         0.12422856 0.         0.98796352
 0.         0.20142034 0.80338118 0.14932206 0.         0.29638651
 0.40613578 0.01190187 0.         0.41892152]",0.14285714285714285,0,60,100,312.35328696039574,303.28272118631685,160.5166033593873,0.2580788323913806,0.23916345408733491,0.3179752259007866,0.25203549140523296,0.23812213346448677,0.19832938901503488,0.23262238049382922,0.22704911675713607,0.2446977042264945,0.22704911292812696,0.23795584122070226,0.23986083425467428,0.24350294344171464,0.23006527137321733,0.23006527137321733
"[0.16310107 0.51920266 0.         0.02801639 0.         0.0152994
 0.12974832 0.05110582 0.37395208 0.         0.16673604 0.8465089
 0.7641521  0.82649642 0.49763818 1.         0.88897996 0.00687347
 0.         0.39787428]",0.14285714285714285,0,80,20,85.09484200697439,70.05214442032953,54.83742744529985,0.14894049683067503,0.11994516047872053,0.36926200739858195,0.13179664821409123,0.08488743342207267,0.05711996378038955,0.29471078983470955,0.12919453283821164,0.11527754825203229,0.17299691007527818,0.10918463212531493,0.1080735553652877,0.0996684648764565,0.10314024248083742,0.10314024248083742
"[0.78328515 0.9746546  0.73056712 0.63919684 0.92991902 0.05248005
 0.         0.08432966 0.3591164  0.         0.30794285 0.
 0.98379115 0.7760276  0.54968559 0.75433696 0.7677716  0.47902533
 0.90795228 0.21757634 1.         0.         0.67717372 0.11654397
 0.45733711 0.         0.12830428 0.39043304 0.05381587 0.0118064
 0.91808161 0.2218643  0.27466468 0.         0.63660291 0.
 0.2458462  0.         0.20525131 0.20894093 0.38218766 0.17629288
 0.98785636 0.         0.         0.44533808 0.83168013 0.47577124
 0.31665408 0.30780119 0.11110849 0.         0.79996999 0.16707402
 0.53117857 0.00562474 0.82605948 0.         0.82572382 0.78481792]",0.14285714285714285,0,80,60,243.19991053223987,224.78575669458488,113.87221048007487,0.2815710730488661,0.22556994171789313,0.37709439195578903,0.2446888779852961,0.2076706476066983,0.18815834986848043,0.25875301746161516,0.19544957802840515,0.22323989819705375,0.19544957066973218,0.21015178156899625,0.20736943896058294,0.24220905257788145,0.20106503092406186,0.20106503092406186
"[0.02447594 0.14106442 0.30764045 0.16553481 0.         0.32153379
 0.         0.5864951  0.74266983 0.         0.78195754 0.
 0.88197224 0.         0.24270219 0.         0.06196442 0.
 0.         0.18127428 0.88873458 0.57080765 0.93453799 0.28323182
 0.67626134 0.72195582 0.00220527 0.09499477 0.06912802 0.87818288
 0.08716113 0.09979398 0.61118355 0.         0.60862784 0.35453231
 0.97117145 0.         0.19743634 0.34012042 0.24720368 0.39893453
 0.90472501 0.42132519 0.06111847 0.16051555 0.05805193 0.36393316
 0.92955855 0.34508595 0.54891218 0.         0.22532148 0.24741775
 0.54730594 0.         0.         0.12814358 0.0066055  0.
 0.93147933 0.12072251 0.16432652 0.66397031 0.7723585  0.08249795
 0.         1.         0.49249077 0.2008227  0.08822547 0.93046553
 0.05140438 0.79874487 0.84478998 0.11568818 0.03791664 0.96391337
 0.         0.92248403 0.09901247 0.24612948 0.140469   0.
 0.52328509 0.04372692 0.78205586 0.         0.89565652 0.
 0.10540182 0.         0.58482817 0.30919867 0.15662731 0.91186146
 0.22913519 0.69978779 0.10150806 0.48767039]",0.14285714285714285,0,80,100,284.06418755612776,283.9216712647236,133.55602660630765,0.25329854334203555,0.2211851581509285,0.30286596112918646,0.24271528179591972,0.23192249882327373,0.14093724723350406,0.2724892287961007,0.18945910096045154,0.23328428956969202,0.18945909852075107,0.19548546626242264,0.19792773594881205,0.234655275641577,0.2005961364532831,0.2005961364532831
"[6.29437421e-01 4.74209447e-01 8.37279661e-01 3.16607660e-01
 8.24303318e-01 9.01477594e-01 7.82514263e-01 1.00000000e+00
 0.00000000e+00 7.73084463e-01 4.79133692e-01 6.25442608e-02
 8.58949670e-01 1.74199303e-04 6.62725993e-01 6.94384015e-02
 3.76642580e-01 8.30700771e-01 3.89615537e-01 6.82899803e-01]",0.14285714285714285,0,100,20,144.74990440570897,130.4548098078904,62.6404948221455,0.2381083833922571,0.18896085474570515,0.4437410028134212,0.19635664768048547,0.15421386110324078,0.04927392635191803,0.44862222105378313,0.19337684260955554,0.1910051015346946,0.19337675475314928,0.18594887919727593,0.1973442639321094,0.1823123928562005,0.16059207897961006,0.16059207897961006
"[0.24308867 0.28976815 0.42331082 0.71350651 0.01281422 0.04526944
 0.70192081 0.40938594 0.07308051 0.49959703 0.16527996 0.8557392
 0.0871335  0.33584303 0.11552541 0.84556138 0.96732469 0.99463506
 0.73677317 0.39886608 0.24115819 0.42135984 0.29196722 0.40200047
 0.8293703  0.69983635 0.15673184 0.01079697 0.         0.29034671
 0.79928075 0.39913121 0.95344994 0.98220648 0.54365286 0.65982422
 0.03946887 0.13814012 0.64294288 0.77052806 1.         0.00586247
 0.34515539 0.93465913 0.94337257 0.15701142 0.73691411 0.4167657
 0.5159576  0.89203443 0.32983516 0.00394905 0.62499771 0.34611262
 0.59796381 0.93323998 0.53908039 0.49805765 0.6773336  0.04909372]",0.14285714285714285,0,100,60,238.40122132673415,221.73887828270327,110.50688371271808,0.3799045735331863,0.2908488506869445,0.34985494633436626,0.3296356773187697,0.2898627306581792,0.1996757264317672,0.2927139107968457,0.2491965485838674,0.3011072646161554,0.2459787466326617,0.284078330836442,0.295864614259586,0.28821412401617574,0.2911482783786745,0.2911482783786745
"[0.33961587 1.         0.02916985 0.38593585 0.8815032  0.82969305
 0.28311414 0.81034286 0.9322829  0.82546318 0.00777436 0.57710651
 0.47681409 0.13451134 0.2293188  0.45689281 0.63733917 0.31090588
 0.61930291 0.88359554 0.98184379 0.0181197  0.92973038 0.37283357
 0.65731367 0.81146008 0.98877089 0.19835981 0.55009785 0.04865015
 0.17441225 0.19799016 0.80415863 0.63769729 0.08740595 0.65740569
 0.63462391 0.38485769 0.8115647  0.05216728 0.30734941 0.89897498
 0.97197018 0.86428269 0.8146862  0.78413086 0.43044559 0.10600452
 0.70434268 0.96011557 0.06238124 0.47670791 0.70954283 0.5767271
 0.71521715 0.27302606 0.01526562 0.16859492 0.02318851 0.19113846
 0.38979944 0.22268576 0.08540327 0.69348508 0.34541058 0.42565623
 0.72849294 0.86936866 0.37975714 0.50954765 0.84715454 0.02009668
 0.16472844 0.21157139 0.11901512 0.36530587 0.64487232 0.4024548
 0.89871589 0.45673632 0.86756038 0.03481157 0.07172259 0.
 0.53445102 0.35111621 0.64451267 0.97895089 0.90820231 0.43969949
 0.45782533 0.82373965 0.15100998 0.16333297 0.28426985 0.98409714
 0.25108811 0.08415919 0.35120275 0.34200287]",0.14285714285714285,0,100,100,394.9571743042202,366.88779402855636,217.97613190978754,0.2644106574705604,0.31228814585463816,0.34452198211691626,0.3738072731664798,0.3597540023308563,0.23268171952349326,0.36080492809171294,0.2878018081182965,0.31090790719869277,0.28780182086349176,0.2960981714038427,0.3204941335204545,0.3213343005150011,0.3270497483922925,0.3270497483922925
"[0.         0.         0.         0.47399348 0.         0.
 0.         0.         0.         0.24559416 0.74980822 0.
 0.         0.         0.         0.         0.         1.
 0.         0.        ]",0.14285714285714285,2,20,20,13.817912565015808,12.704477612902338,17.446047903682533,0.02526212113791846,0.023284123111464043,0.2453996037912635,0.01942930445911681,0.013092746388512105,0.009595316671769012,0.23344720543624056,0.057930484465179455,0.021999869150405804,0.057930486246223656,0.027132072727755484,0.022994989628916503,0.04289403216011169,0.020056243977245408,0.020056243977245408
"[0.         0.52466307 0.         0.42409429 0.977888   0.
 0.         0.         0.         0.         0.         0.48283503
 0.         0.         0.98581794 0.         0.         0.
 0.7246449  0.         0.         0.         0.         0.
 0.         0.         0.82446477 0.59693977 0.         0.15446243
 0.         0.         1.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.56011585 0.         0.46075615 0.         0.        ]",0.14285714285714285,2,20,60,70.9633271245243,63.726482807521045,59.99575681722715,0.06696892577649247,0.0792725726892387,0.19875180871942214,0.055219647154150314,0.04782323563594217,0.049827812295995005,0.11060723394239874,0.06330892875996094,0.05698743891884461,0.06330892988281503,0.05558992911491052,0.056009925796826954,0.06866821459734665,0.05204804270922801,0.05204804270922801
