actual_coef,non_sig_ratio,noise_level,informative_level,num_features_level,rf_mae,gb_mae,dnn_mae,err_rf_pi,err_gb_pi,err_dnn_pi,err_rf_sv,err_gb_sv,err_dnn_sv,err_dnn_ig,err_mean,err_median,err_mode,err_box,err_tau,err_major,err_kendall,err_spearman
"[0.         0.         0.08550077 0.         0.         0.
 0.84062623 0.         0.         0.         0.         1.
 0.         0.         0.         0.95483118 0.         0.
 0.         0.        ]",0.14285714285714285,0,20,20,19.77074957485473,16.780750447913427,29.505975208683545,0.007850269717503081,0.00894074867637636,0.2954196234741578,0.0075881138092524685,0.00793746332814685,0.010285424944877402,0.32098038067077705,0.07029431067767358,0.005936601175555551,0.07029431267038624,0.039781997979146555,0.03001419615817656,0.07598808245402473,,
"[0.         0.         0.         0.18706298 0.         0.
 0.         0.0752186  0.         0.         0.91933953 0.
 0.         0.         0.         0.         0.         0.
 0.2571019  0.         0.         1.         0.         0.
 0.43527744 0.         0.         0.         0.84565855 0.
 0.71468137 0.         0.         0.         0.         0.
 0.         0.59353893 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.87762724
 0.         0.         0.         0.         0.         0.
 0.31603265 0.         0.75554044 0.         0.         0.        ]",0.14285714285714285,0,20,60,90.38551224835602,78.08929457662491,64.44581865176814,0.0489464729769185,0.04433135582420026,0.20742384862401714,0.04637239253321391,0.03427027253641689,0.05510479955129345,0.15734229359105673,0.06803198105872199,0.042653494821035656,0.06803197926225261,0.04952932698781125,0.04537791771479884,0.04974154256727141,0.03942870395711587,0.03942870395711587
"[0.         0.02567695 0.         0.         0.         0.72023
 0.         0.         0.         0.         0.         0.
 0.         0.08432655 0.         0.35166924 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.86850028 0.         0.         0.90784085 0.
 0.2015303  0.26288091 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.39306086 0.38142394 0.         0.         0.20229254 0.
 0.58893961 0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.15399295 0.         0.
 0.         0.         0.         0.         0.         0.28909419
 0.         0.4519811  0.         0.         0.         0.
 0.77663457 0.         0.         0.         0.12053789 0.
 0.         0.55020951 0.         0.80051439]",0.14285714285714285,0,20,100,124.42428206814671,117.56093640081042,81.90669055711196,0.060130990366315445,0.06878089469578899,0.18524115163929927,0.05272149998947809,0.04643417682744662,0.09256670367885583,0.14419236606154343,0.06950621265710258,0.06488423338327291,0.06950621660432034,0.06086974672771677,0.06490801308948256,0.05378861047574162,0.05950775901571376,0.05950775901571376
"[0.         1.         0.         0.43216559 0.         0.71844175
 0.         0.27489166 0.         0.76470897 0.59479145 0.
 0.         0.         0.45342965 0.20043819 0.         0.
 0.         0.        ]",0.14285714285714285,0,40,20,61.926634705568105,49.67004129453102,35.18366095014897,0.09422706326642116,0.06975775717723783,0.17615304450577227,0.07087554853791879,0.05049525065997488,0.026371243087499253,0.34477050388118924,0.06326233952967372,0.05801932786901498,0.06326234917316473,0.0446768834786242,0.04139289730515615,0.07314864165731035,0.04673956665818461,0.04673956665818461
"[0.64231566 0.         0.85865058 0.         0.07113206 0.93381241
 0.97788683 0.         0.         0.         0.02493907 0.
 0.79478367 0.         0.         0.         0.16312899 0.01776407
 0.43640544 0.28338513 0.         0.         0.         0.39895077
 1.         0.26154063 0.         0.         0.         0.
 0.         0.         0.35835256 0.         0.         0.
 0.         0.45488949 0.         0.         0.         0.
 0.56603993 0.48225919 0.         0.         0.         0.
 0.         0.00426641 0.04256431 0.         0.         0.
 0.60824336 0.         0.         0.16704695 0.38887514 0.10338462]",0.14285714285714285,0,40,60,119.88794661413844,108.17947357227852,72.23231503934028,0.10218887741924251,0.09811434740658051,0.2475725693838785,0.10185517990740126,0.08400451431097314,0.07162842808932705,0.20270533654766973,0.10259637543896057,0.10047639097728214,0.10259637299892234,0.08394107967896522,0.07828043275542282,0.08477852104227765,0.0857590046562138,0.0857590046562138
"[0.6294971  0.         0.         0.         0.         0.
 0.09717018 0.4558129  0.         0.07805563 0.         0.72208687
 0.81777834 0.         0.         0.00924214 0.11124429 0.
 0.         0.         0.69990597 0.         0.         0.
 0.         0.         0.         0.         0.         0.40852031
 0.         0.         0.14462628 0.09267818 0.51982919 0.
 0.81072161 0.19743582 0.         0.         0.         0.3638777
 0.         1.         0.         0.72776885 0.         0.
 0.05268948 0.         0.96995282 0.         0.         0.
 0.         0.         0.         0.         0.897986   0.63792865
 0.38151546 0.87526893 0.         0.30423254 0.0171216  0.
 0.01186299 0.30265657 0.         0.         0.         0.53409842
 0.87671505 0.         0.         0.         0.23629259 0.
 0.         0.         0.         0.         0.90546864 0.17869876
 0.68745686 0.         0.         0.08415209 0.08201076 0.74011897
 0.         0.43184294 0.02347725 0.         0.         0.74638781
 0.         0.         0.         0.        ]",0.14285714285714285,0,40,100,204.93651020497063,197.1098404334727,102.2426994891735,0.13281134514385448,0.140059597610845,0.24020427904297434,0.13078201279708673,0.11772988715046337,0.14464232147223074,0.17449012159566976,0.12848396391892528,0.13593055271132287,0.12848394919563327,0.13221037828227775,0.13660945414799922,0.13283393656516507,0.1191699791635458,0.1191699791635458
"[0.91743618 0.67877249 0.23178452 0.39916399 0.12921482 0.0401316
 0.         0.1224956  0.         0.         0.         0.70008861
 0.97267381 0.         1.         0.         0.         0.74044613
 0.         0.8958622 ]",0.14285714285714285,0,60,20,77.50309804535559,65.44480152863531,48.55626936810634,0.12124395229950821,0.08998878993415908,0.4541671755100444,0.12034441312563678,0.09017468968004887,0.022829156243396716,0.2545771411335517,0.0999364843669944,0.09756126441801338,0.14113311568662576,0.06986169249431604,0.09332662098619263,0.08847080330822446,0.0821196519756667,0.0821196519756667
"[0.         0.53878235 0.         0.61771098 0.         0.26750433
 0.65566434 0.29989395 0.36280993 0.39575445 0.07528252 0.10430359
 0.53008424 0.         0.28325927 0.         0.63826885 0.13794089
 0.         0.         0.67700775 0.         0.         0.
 0.         0.69492834 0.         0.         0.         0.03539169
 0.9659022  0.         0.         0.12277824 0.40104764 0.47665554
 0.23062117 0.         0.92109829 0.         0.26164929 0.73838522
 0.         0.40035702 0.96421336 0.         0.         0.2160496
 0.18750951 1.         0.55761972 0.3954913  0.72810679 0.14174744
 0.         0.         0.47317896 0.         0.30327331 0.05333424]",0.14285714285714285,0,60,60,182.65813329185906,180.40441804470734,107.68426862968198,0.17599437007098015,0.14570809757320066,0.29394923567715725,0.18058827743924954,0.1524014545549281,0.09443267239321157,0.25351323267454384,0.12106975685896819,0.16841708935172223,0.12106978156517753,0.1288588286740288,0.13642615369894276,0.1695117844739798,0.13950953837882024,0.13950953837882024
"[0.         0.34310298 0.56998418 0.42495221 0.72360683 0.
 0.25366152 0.         0.         0.19209787 0.         0.
 0.         0.33731424 0.18215404 0.         0.27684347 0.46834677
 0.         0.9424932  0.0316653  0.42415468 0.         0.
 1.         0.         0.         0.24901047 0.96443473 0.
 0.77265695 0.11528297 0.         0.31146435 0.         0.
 0.         0.53925209 0.59056741 0.         0.9860832  0.00373393
 0.         0.61994593 0.0951106  0.         0.         0.0324661
 0.36873622 0.61323714 0.36222648 0.37600346 0.57923465 0.20215152
 0.80391774 0.60840838 0.         0.23099206 0.14498503 0.10419763
 0.         0.         0.74423186 0.         0.47584199 0.57454229
 0.         0.39117021 0.         0.25720524 0.         0.19135612
 0.         0.59600517 0.         0.65815632 0.16310895 0.
 0.09790412 0.         0.         0.         0.67079507 0.75419675
 0.84066503 0.15119455 0.63137379 0.         0.         0.83866336
 0.34513725 0.         0.13756083 0.62556382 0.91478507 0.40727733
 0.         0.         0.10985431 0.27113642]",0.14285714285714285,0,60,100,272.3435939172844,253.35104949465256,118.14230521302694,0.19706678974687403,0.18104032570241613,0.2718398440732658,0.21347164624323664,0.19114878056807286,0.16014969225445289,0.18026318450277798,0.17177463486086167,0.1922399095936807,0.1717746320963243,0.18414767658180822,0.19286372949181513,0.20289979126439764,0.17661013219724706,0.17661013219724706
"[0.52385884 0.         0.         0.52674395 0.78561536 0.77528004
 0.43121178 0.67390725 0.         1.         0.72478894 0.81107517
 0.74653796 0.77871449 0.22036548 0.70568205 0.94125399 0.33892909
 0.         0.79750121]",0.14285714285714285,0,80,20,152.1856145674625,133.96466421977743,51.58345688799873,0.264666314852721,0.1794639033460546,0.35168300024526217,0.2649196876323321,0.18859601685004662,0.0447693631555755,0.39412020920788204,0.1636133633288916,0.16706065646549986,0.16361334493401883,0.1726708536933241,0.16403595979551427,0.1712495562471219,0.1668741159767265,0.1668741159767265
