non_sig_ratio,noise_level,informative_level,num_features_level,rf_mae,gb_mae,dnn_mae,err_rf_pi,err_gb_pi,err_dnn_pi,err_rf_sv,err_gb_sv,err_dnn_sv,err_dnn_ig,err_mean,err_median,err_mode,err_box,err_tau,err_major,err_kendall,err_spearman
0.14285714285714285,0,20,20,21.804379270834826,19.973094023019172,28.20369620106162,0.02627169410481134,0.020400487669880712,0.23141270113001328,0.021390543406715385,0.015234815070511321,0.0047873793612835955,0.21369398355270194,0.06631444857737046,0.020552904816102953,0.06631445104776408,0.03712808583146455,0.035281883910391984,0.026234975244124503,0.020652553498908578,0.02627169410481134
0.14285714285714285,0,20,60,93.84038949485097,80.79368086875816,60.63507166714085,0.0691794963258623,0.05826487522439314,0.17797943414710202,0.05202685328624913,0.043674911622054585,0.042887452171318764,0.19649606597066113,0.07383822456954386,0.05661598281772782,0.07383822891984694,0.054213410188361816,0.05921649389277904,0.05894069828180704,0.04743413290404335,0.04743413290404335
0.14285714285714285,0,20,100,136.6585485435269,127.93936516208112,83.24379963186638,0.07075308934427854,0.08315539773218861,0.178249770097785,0.05985835132839229,0.05362644531210712,0.15946227223718681,0.1223946111300134,0.08440193330702586,0.07246547208768135,0.10600830849633028,0.07611333895961878,0.07791073675394032,0.06623887245110774,0.07300013666877589,0.07300013666877589
0.14285714285714285,0,40,20,62.18286292161647,49.54078029928005,53.35519370307757,0.056773563671382185,0.048330123036482514,0.3567400509141506,0.05097757448814191,0.0312058729616549,0.01359645174102502,0.3566911161171383,0.09379594076767708,0.050651847926936854,0.09379593672039165,0.05991073366118464,0.07017321574639296,0.05447131309593591,0.036817010588784144,0.038300619084127255
0.14285714285714285,0,40,60,155.91723722027308,145.13434859817767,74.55973468466057,0.12628512791978358,0.13098205187731218,0.27246000770328294,0.13094949918813192,0.10314739248387066,0.05710790834640443,0.23130895640364094,0.10345707131361542,0.11845715177753703,0.10345702684331008,0.09759054839836682,0.10695768897647497,0.11886420374482494,0.09262285872784566,0.09262285872784566
0.14285714285714285,0,40,100,217.7301145098225,211.38096768729977,157.2630408946585,0.14082315353950017,0.13513277153740957,0.24910090324531595,0.13514033569368084,0.1108490204380735,0.1300735905693664,0.19214895761432094,0.11624238317241481,0.12459037107277536,0.116242406023694,0.1136522947495505,0.11975867260947254,0.1209705630690186,0.10764918483431035,0.10764918483431035
0.14285714285714285,0,60,20,67.05271730271029,59.47205971522941,50.19291333091687,0.10601891652073488,0.09325382815238398,0.43168506518164895,0.10052377362534166,0.07680650621683152,0.027969122116962387,0.3926058869661767,0.10968467869742951,0.09266564087873358,0.1096844563824612,0.07875680890335554,0.08565442695806554,0.09235835965063018,0.0749806461677709,0.0749806461677709
0.14285714285714285,0,60,60,223.6414736783415,211.97510282894615,107.07838736883122,0.2084322466995647,0.19869048537517991,0.3401487859651772,0.1829178632575289,0.1490433143204405,0.12220845153583396,0.28387535824827625,0.14952480378700544,0.18293870815949223,0.14952487269561057,0.15284774100934465,0.15268071173544653,0.17833235283266863,0.16562334563995182,0.16562334563995182
0.14285714285714285,0,60,100,318.2063876284533,295.8324799838181,162.8875875192675,0.2614431526202723,0.22852764577579732,0.3805259606063858,0.2643114338452237,0.2386357768306436,0.16324000389882706,0.25002276683482877,0.2329330645237909,0.2562980535415326,0.2329330685657457,0.2416480481552826,0.2479917841266997,0.2552408628523518,0.22320574065676463,0.22320574065676463
0.14285714285714285,0,80,20,123.4361429565425,109.9709029474352,49.90857627984018,0.253680731432572,0.19957605150917887,0.3195105480687574,0.2658946718986072,0.20965636304051993,0.09445528759184074,0.3111126879463416,0.19919310627179426,0.22323207742288673,0.1912292961052235,0.19547374470999446,0.20410314812268723,0.23117047860412931,0.20477325639603694,0.20477325639603694
