non_sig_ratio,noise_level,informative_level,num_features_level,rf_mae,gb_mae,dnn_mae,err_rf_pi,err_gb_pi,err_dnn_pi,err_rf_sv,err_gb_sv,err_dnn_sv,err_dnn_ig,err_mean,err_median,err_mode,err_box,err_tau,err_major,err_kendall,err_spearman
0.14285714285714285,0,20,20,46.64727567648223,41.22826476076098,42.669205458210946,0.012572394131716392,0.006578960564759635,0.2907299527699419,0.018451748444485834,0.013214394092461789,0.02149741050400063,0.2884999062322716,0.08072071194617285,0.014356493374080815,0.12908322919433932,0.027002494449483404,0.022014486700482134,0.06582251423845736,0.007335923575219896,0.007335923575219896
0.14285714285714285,0,20,60,69.86364218456374,63.10664898438807,58.137356003374336,0.05037267985785819,0.04616158448649162,0.10852343576996014,0.04285425988004579,0.03434033173704267,0.025295678713566562,0.10146216497383274,0.05088228080006995,0.044404285811037426,0.06791477643380725,0.044552493137161316,0.04381377167512621,0.049112642707476416,0.03731766739017099,0.03731766739017099
0.14285714285714285,0,20,100,154.59690700970359,147.17844535596168,94.96839493454999,0.07443391836475233,0.0799110320226002,0.21146225948162076,0.07300532031076055,0.066394359259162,0.11313876999570865,0.1969349587410851,0.09946433891753978,0.07942664652207425,0.09946435350153868,0.08455056290494883,0.0846716476484214,0.07815141443953405,0.0837394800144261,0.0837394800144261
0.14285714285714285,0,40,20,88.65016428441778,76.33652924411504,62.18816714752178,0.07953372655501938,0.07506290677182337,0.21095420532448195,0.08218240279006879,0.06250315713544244,0.03238994499783969,0.34396862679948353,0.07719603856817098,0.07624570064319351,0.07719604610689343,0.06826045910948911,0.07098837433303527,0.10159170405230293,0.06385553000929574,0.06385553000929574
0.14285714285714285,0,40,60,150.76803241781366,137.48656490525948,77.94750005184055,0.1159593507753438,0.1189587074868689,0.21608256379104462,0.12337261150789196,0.10699003494601933,0.06520927793192006,0.18518792909031387,0.11000376341294728,0.11333466918205529,0.11000376288580385,0.103345509915426,0.10510485068594708,0.10178989265903962,0.10506611156582912,0.10506611156582912
0.14285714285714285,0,40,100,238.78020186067218,233.54317818092576,113.4658950663524,0.14577077855179887,0.18258653706151587,0.2747324036310105,0.14703473081553,0.13399409435259213,0.17818229064551983,0.17962269769923833,0.13595305126147142,0.14257374990241495,0.1359530648330225,0.14192121765767587,0.14226026637944617,0.16193084491236787,0.12454336558178435,0.12454336558178435
0.14285714285714285,0,60,20,64.02215468226787,55.35182111120814,43.38065883850506,0.16016711792100052,0.13515987780729452,0.39358572954063414,0.1419212810149199,0.11233820631134543,0.03613268349909231,0.3543091589996618,0.12301259839855583,0.13276076406087514,0.12301259077673068,0.11694500152765738,0.1264973558138055,0.13665549334842342,0.1121913595659716,0.1121913595659716
0.14285714285714285,0,60,60,217.8729837402537,200.2112957034274,112.5063861500597,0.2060741599020284,0.18599388515886614,0.3628525666447637,0.1973761704024769,0.16825792306453585,0.10944158288005028,0.33403481209545915,0.13941524559843319,0.15494689248452012,0.13941534747537224,0.15053568001482381,0.16097154077576087,0.18989258741147239,0.13806249167853693,0.13806249167853693
0.14285714285714285,0,60,100,313.54313372075444,303.46159868584976,135.15350626065472,0.24936586119004617,0.2351529193121114,0.3393734869120628,0.25728231271391006,0.23534620279279977,0.19487558518985196,0.23749332684493346,0.21508947329911027,0.2415521320333907,0.21508946767394632,0.2203448783345638,0.2172548153379579,0.24757170748234414,0.21280614863544847,0.21280614863544847
0.14285714285714285,0,80,20,97.16185512028675,86.41093868246145,63.58708937430122,0.17200272196183494,0.14435418219520968,0.4362395385326871,0.18062070393288357,0.13388206337804914,0.07933167183342495,0.25481113996862365,0.11677610898755364,0.14870635327054574,0.11677610549865265,0.10836771524120363,0.11651264057177987,0.1515441107857463,0.1302879640881864,0.1302879640881864
