actual_coef,non_sig_ratio,noise_level,informative_level,num_features_level,rf_mae,gb_mae,dnn_mae,err_rf_pi,err_gb_pi,err_dnn_pi,err_rf_sv,err_gb_sv,err_dnn_sv,err_dnn_ig,err_mean,err_median,err_mode,err_box,err_tau,err_major,err_kendall,err_spearman
"[0.4125843  0.21640722 0.4297253  0.80148307 0.49591421 0.32208244
 0.09521245 1.         0.19278374 0.73471051 0.0406131  0.76661527
 0.         0.82124691 0.         0.10685505 0.46273903 0.2885397
 0.19497593 0.19988305 0.93142557 0.87150245 0.         0.68132856
 0.         0.02763705 0.25372282 0.68427782 0.39367275 0.24656387
 0.82168961 0.16948078 0.34380947 0.2715626  0.88683218 0.314719
 0.         0.         0.12079415 0.88306038 0.         0.57811383
 0.         0.94336527 0.77936148 0.78456402 0.50858547 0.50590934
 0.99089463 0.20000579 0.6679004  0.09790318 0.18176784 0.
 0.         0.30782969 0.9346279  0.         0.         0.53653693]",0.14285714285714285,0,80,60,240.51115855953404,218.21884269143445,124.08992629534441,0.27186734068940105,0.24537322780552376,0.36590708310528003,0.2755851922987512,0.22518288780652293,0.1582173136728732,0.3410118302600295,0.18248999871874014,0.2317624201896571,0.18248999928832962,0.18491788702169512,0.1878511953086316,0.2458014536853264,0.21395762120206388,0.21395762120206388
"[0.         0.86859236 0.79390166 0.16818623 0.81685079 0.38521054
 0.         0.57942403 0.12750577 0.34639841 0.3771241  0.56183777
 0.73228468 0.30333688 0.         1.         0.67443194 0.71069864
 0.24340068 0.         0.85784956 0.53777953 0.21415171 0.
 0.4582411  0.35391206 0.         0.26670407 0.97401907 0.65397659
 0.11000927 0.43748813 0.41484516 0.61105224 0.63455421 0.80079486
 0.         0.66682875 0.71561815 0.9981854  0.49410189 0.
 0.9425761  0.41299611 0.78204038 0.77926067 0.08006457 0.26763242
 0.5749552  0.67064863 0.84250937 0.50907897 0.         0.
 0.03841568 0.         0.36372256 0.89059089 0.02231679 0.
 0.30715032 0.34542683 0.26860419 0.         0.         0.45614501
 0.75803246 0.71449503 0.14429311 0.09314129 0.90606664 0.66106492
 0.99196107 0.58040818 0.50745154 0.49468072 0.47703777 0.
 0.20773319 0.         0.79466882 0.46902555 0.         0.79669559
 0.21562253 0.         0.19621371 0.17285431 0.29815505 0.
 0.31125633 0.24509484 0.         0.2552042  0.64283493 0.85090341
 0.7000286  0.39785255 0.32886865 0.29989043]",0.14285714285714285,0,80,100,331.3604389220853,320.9353128214615,206.80562890790807,0.3166527333769949,0.22248495452136333,0.30181383314537036,0.30297509694293057,0.291644891131926,0.1858593618898671,0.2838088143287706,0.22517176825863217,0.268566896641432,0.22517175172847728,0.23818821580142469,0.24344284076966763,0.28396343506475896,0.2458283943465238,0.2458283943465238
"[0.13953839 0.40494889 0.57440767 0.12701816 0.30204843 0.98152021
 0.60464048 0.96503509 0.41964228 0.93246959 0.50603708 0.45241114
 0.06955847 1.         0.97834856 0.96282535 0.         0.5505388
 0.26084466 0.37285262]",0.14285714285714285,0,100,20,131.1419630298033,119.818939421306,56.96003319739235,0.28887044228354425,0.20273984538804304,0.3943088028705707,0.26782999475722885,0.2096901494125163,0.09513651906382894,0.48189979366792307,0.15463712707257382,0.2353903551979386,0.1546371102614943,0.20653830616682098,0.23612319789108488,0.21477467324998628,0.20619663881420985,0.20619663881420985
"[1.         0.14979905 0.86725242 0.57198576 0.66386652 0.28640885
 0.63642424 0.42814216 0.84454383 0.96832034 0.18820112 0.89589536
 0.68613687 0.08076976 0.97264146 0.78168326 0.00254736 0.724332
 0.56850322 0.96239799 0.30072664 0.37492994 0.25067723 0.42561336
 0.27465585 0.73766389 0.98596406 0.73228583 0.30125028 0.43656362
 0.         0.52671285 0.77781359 0.33751759 0.08812588 0.81280526
 0.28407289 0.26995755 0.32617423 0.73111341 0.22365011 0.72890528
 0.70150323 0.68301155 0.28610955 0.74074674 0.20874869 0.42479291
 0.544534   0.77277857 0.82707773 0.16633208 0.77569421 0.75046754
 0.31550568 0.81374042 0.61564371 0.81913909 0.08584402 0.1949969 ]",0.14285714285714285,0,100,60,292.7183954535409,268.27525803467967,145.59103882863332,0.37632608204836304,0.37371024672145825,0.3515992772912366,0.3530946337307312,0.35054672813754,0.22741982595485694,0.3431438477745466,0.2787041646222016,0.3407116315586337,0.24980353922891013,0.3178093827230562,0.3201653932761117,0.3271107581594264,0.2971058690742702,0.2971058690742702
"[0.87777025 0.45653653 0.31707997 0.09194113 0.13406436 0.90193073
 0.73771535 0.70711675 0.274793   0.71091544 0.10879948 0.7555052
 0.94809788 0.51989634 0.2453394  0.31159249 1.         0.52622517
 0.75397306 0.0802015  0.95445637 0.22039157 0.79099131 0.50189839
 0.97841369 0.77078818 0.68926516 0.28115787 0.31925146 0.53348582
 0.05686751 0.8495603  0.55558279 0.53029339 0.32302582 0.18062474
 0.29459356 0.14631323 0.09932006 0.         0.05139622 0.91109411
 0.29995359 0.17124956 0.19940505 0.8911142  0.32393903 0.67042894
 0.65434242 0.28031194 0.48024352 0.44507423 0.53097735 0.156866
 0.21186227 0.76102619 0.07323376 0.20970086 0.07294916 0.09614756
 0.51453867 0.83776782 0.27659555 0.88849724 0.9924479  0.65893829
 0.25465365 0.80189579 0.07777927 0.496462   0.52990389 0.85846627
 0.7391099  0.22544805 0.19956987 0.95222796 0.7248135  0.63203529
 0.31788784 0.4262741  0.38133234 0.61846503 0.63966209 0.33763524
 0.32072534 0.53541484 0.79299639 0.43139351 0.22654628 0.25458478
 0.59786234 0.21062173 0.34038766 0.77885069 0.66129186 0.01819548
 0.06887966 0.80961101 0.06502794 0.91125801]",0.14285714285714285,0,100,100,384.09976479360444,376.7714512367305,169.75078934361903,0.3241599535425676,0.2012283386183631,0.34201896595201575,0.3475349645292699,0.3291556669396194,0.19981038759377232,0.26958034444108125,0.2227747229294165,0.23036217162991499,0.22277470708785924,0.24644496512607472,0.22205514401392698,0.290355355274835,0.242544657086417,0.242544657086417
"[0.         0.         0.         0.         0.         0.
 0.         0.88128143 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.53554106
 0.04049461 1.        ]",0.14285714285714285,10,20,20,22.855120841057957,22.041295373683433,45.745595072063026,0.015712825160540216,0.015568273541771194,0.24604850578140627,0.008630532381030391,0.006082189950117459,0.005209345985775863,0.13980538061683132,0.042323960873140845,0.008978747132680978,0.04232395770336498,0.008738966324899771,0.006707643274936956,0.03395973283210781,0.008910038223369176,0.008910038223369176
"[0.         0.         0.6277195  0.         0.         0.
 0.         0.07882836 0.         0.         0.         0.
 0.         0.         0.         0.06430101 0.         0.
 0.         0.50037747 0.         0.         0.         0.
 0.72825476 0.         0.         0.         0.         0.99533926
 0.         0.         0.         0.         0.         0.
 0.57084341 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.24318145 0.
 0.         0.         0.07380077 0.67927569 0.         1.
 0.         0.14600281 0.         0.         0.         0.        ]",0.14285714285714285,10,20,60,87.7375208780239,77.39359987944135,57.55134566133058,0.0468039583093461,0.03485903676798173,0.1501516975150098,0.03488054061201981,0.027726206709332714,0.02636411361885137,0.2250999038650137,0.0664008343124321,0.03719284528376846,0.06640083145364083,0.043748364493039385,0.04260809689743036,0.034945178738795664,0.030270048896688335,0.030270048896688335
"[0.         0.         0.         0.         0.81189145 0.
 0.         0.46025528 0.         0.         0.53965424 0.
 0.         0.         0.80246543 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.1161318
 0.         0.         0.         0.         0.         0.42762481
 0.         0.         0.         0.         0.         0.76204289
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.48919641 0.69402434 0.88754645 0.
 0.         0.98964143 0.29706593 0.00576355 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.88802284 0.9658496  1.         0.39356646 0.
 0.         0.         0.21113657 0.         0.93847037 0.
 0.         0.         0.         0.75602012]",0.14285714285714285,10,20,100,166.23581681909306,158.70877030072444,102.12525360313421,0.07558948797013136,0.10552833981463661,0.19696640281849795,0.06880090457291539,0.06720621106393045,0.08163204284631581,0.21111428805949084,0.09812616292744519,0.07725819821335325,0.09812615756535216,0.09217412689606713,0.08782337280364662,0.07160346531586584,0.06802565244259537,0.06802565244259537
"[0.         0.         0.         0.         0.24511764 0.
 0.         0.36816341 0.         0.         0.         0.97718011
 1.         0.         0.         0.66101545 0.37751315 0.53038987
 0.92344747 0.        ]",0.14285714285714285,10,40,20,65.05688259200757,53.142761069474034,48.41004349479987,0.10316666729029884,0.08039493451429552,0.2862740227746664,0.1031070071578029,0.07628558976062619,0.01719014011242615,0.33616270149220945,0.08391652187347651,0.08668899402287356,0.08391650093259624,0.07941580007848262,0.08142759852203839,0.07790057166900079,0.07396327046012098,0.07396327046012098
"[0.25403236 0.12057579 0.         0.         0.         0.3842414
 0.         0.         0.         0.         0.9476655  0.
 0.         0.         0.30117323 0.         0.06379407 0.
 0.         0.82552189 0.         0.17801609 0.         0.
 0.8365075  0.         0.17203467 0.         0.34399671 0.
 0.         0.         0.34342241 0.208196   0.         0.
 0.         0.87758018 0.54422298 1.         0.         0.57907447
 0.         0.         0.74191716 0.         0.05028058 0.18822132
 0.         0.         0.         0.80109907 0.         0.
 0.82050551 0.         0.         0.         0.58529692 0.93141471]",0.14285714285714285,10,40,60,167.9205613811241,159.72920240758265,89.61059653848551,0.12761457580063257,0.12998139545663867,0.25238280777785776,0.1198671287593224,0.0978910549457367,0.08674749098934656,0.23454280989034204,0.10585623590067846,0.10260325945479108,0.105856241860352,0.10940081729607641,0.11367612190912256,0.1216215130756033,0.08946210141135173,0.08946210141135173
"[0.         0.         0.         0.0787479  0.         0.
 0.         0.3452859  0.         1.         0.08085342 0.27504707
 0.         0.         0.84064807 0.78569261 0.57905249 0.
 0.52226036 0.         0.41150657 0.9669051  0.         0.28284934
 0.         0.88159727 0.         0.         0.         0.
 0.24947739 0.47448293 0.34158725 0.         0.         0.
 0.         0.616225   0.         0.         0.         0.
 0.         0.10131363 0.56529145 0.         0.         0.
 0.         0.17770924 0.         0.         0.         0.
 0.77372194 0.         0.22360804 0.         0.         0.08479176
 0.35093401 0.         0.         0.         0.         0.
 0.         0.95138601 0.69888342 0.         0.         0.12388213
 0.26201006 0.         0.         0.         0.         0.40740806
 0.         0.         0.         0.43883356 0.9923688  0.
 0.64008293 0.         0.66539329 0.         0.85103149 0.09458052
 0.         0.33807286 0.95172526 0.         0.71164636 0.
 0.         0.         0.5639301  0.02420531]",0.14285714285714285,10,40,100,210.84468139214812,204.0755036642323,90.26526985170031,0.162413599584475,0.15967158526282105,0.2477396099800985,0.15718862252035498,0.14736719010274243,0.15948754715874303,0.14931639322498158,0.14693182197871807,0.15537710865249738,0.14693181084693255,0.14686134503997614,0.1457030243889692,0.16171962215520286,0.14188061285805237,0.14188061285805237
"[0.22289136 0.5243465  0.53771165 0.         0.         1.
 0.2613896  0.01817792 0.10124778 0.         0.09195388 0.48743319
 0.         0.         0.68223826 0.         0.         0.01125334
 0.11784844 0.        ]",0.14285714285714285,10,60,20,52.14678388746031,45.54201589362134,40.194393968283805,0.09493087012587124,0.07969048879450678,0.2268460009418311,0.07029594856680453,0.05110843348325903,0.015169172582076024,0.30113606687167077,0.05059223453582028,0.07425949735256768,0.050592231682492037,0.05115004368746551,0.05747005916066267,0.05725485807753441,0.05977017688893037,0.05977017688893037
"[0.88595422 0.6596312  0.         0.8878292  0.13757251 0.67648861
 0.94783611 0.         0.20641492 0.         0.         0.98431559
 0.         0.         1.         0.86290366 0.26683876 0.
 0.37221167 0.28956307 0.11899447 0.51015151 0.         0.04266283
 0.         0.78948028 0.         0.         0.         0.75788115
 0.94313548 0.62792307 0.16588226 0.         0.9354741  0.
 0.         0.5221837  0.55338436 0.         0.67954743 0.39335092
 0.5921036  0.         0.62851458 0.         0.65686128 0.50370312
 0.18006216 0.         0.         0.         0.34136261 0.75405539
 0.         0.         0.45431724 0.         0.06679485 0.13659839]",0.14285714285714285,10,60,60,202.22321051529443,200.53135313257022,92.16038198987731,0.26670744395506724,0.22538929997604856,0.3246324390653964,0.24496184815135125,0.21026209898514384,0.12373739380639251,0.2578416856194149,0.18395401057896404,0.22771131534316058,0.18395398306585714,0.20786278800601904,0.2246081951864339,0.218872851520804,0.17977138187679267,0.17977138187679267
"[0.0855081  0.8951147  0.24636172 0.43499304 1.         0.22657391
 0.20980074 0.09667778 0.         0.65033993 0.15664516 0.54025273
 0.05905027 0.39835546 0.55398274 0.63322876 0.53871096 0.
 0.91600527 0.         0.         0.8233984  0.         0.76373624
 0.         0.40289219 0.         0.7547015  0.         0.
 0.1836803  0.         0.8474997  0.         0.         0.68811117
 0.         0.96411658 0.         0.40983432 0.         0.
 0.57247521 0.         0.         0.87860951 0.67484083 0.
 0.07423939 0.         0.         0.99481415 0.60195703 0.5334154
 0.         0.02635617 0.97924947 0.         0.04958984 0.67024404
 0.97960427 0.63760393 0.3504525  0.         0.         0.
 0.57218123 0.         0.0359569  0.73148931 0.         0.9699039
 0.         0.         0.52787588 0.91544234 0.0869415  0.62235088
 0.38274975 0.11853541 0.97171963 0.95324894 0.7117095  0.
 0.         0.65573242 0.         0.         0.         0.64303338
 0.51330056 0.         0.66216088 0.71772043 0.         0.
 0.         0.84482309 0.48046678 0.        ]",0.14285714285714285,10,60,100,328.10081756606274,329.0736543145694,181.95632374299979,0.25516060888495434,0.2558849507048675,0.3448652509391534,0.24165180282267978,0.22396396793002876,0.21184226182499796,0.24829059832467615,0.19860421697429942,0.207686081535742,0.19860419219137843,0.2030459780488556,0.20568551058471585,0.23863757130754393,0.18778745365080254,0.18778745365080254
"[0.67864627 0.13705711 0.68962701 0.         0.26780495 0.45974123
 0.10110583 0.6599119  0.         1.         0.81541337 0.35367515
 0.63921913 0.         0.94577841 0.7200325  0.09874839 0.
 0.76482991 0.99456671]",0.14285714285714285,10,80,20,117.33442323096332,104.61439730726717,62.43441453471062,0.25577413880321354,0.21312571231376015,0.34486690841543916,0.2104201336993628,0.18223818705227818,0.05402704863855261,0.33283539576706306,0.09577706642701818,0.1979766311421456,0.09577707122773615,0.09944050749140493,0.12151986297965371,0.1772833752254271,0.18499263911553562,0.18499263911553562
"[0.14816095 0.72273244 0.34739616 0.8591252  0.61041211 0.12291508
 0.         0.98442465 0.51104389 0.801221   0.33769898 0.99865612
 0.89390784 0.         0.80369943 0.8932991  0.         0.72931722
 0.39581266 0.76931364 0.50347453 0.67161732 0.41254672 0.24376064
 0.         0.         0.32821555 0.         0.51575522 0.18369356
 1.         0.29228373 0.4595069  0.         0.24051166 0.32197048
 0.26463255 0.84243232 0.2332923  0.05389563 0.31228433 0.180145
 0.02489188 0.         0.49553347 0.50366458 0.21554363 0.32287729
 0.44554077 0.         0.         0.4554225  0.56976441 0.37604689
 0.5645836  0.         0.         0.10109462 0.31746821 0.60929905]",0.14285714285714285,10,80,60,205.83084808654905,201.20041888034905,109.10822274629867,0.23984183968772912,0.25909982201711496,0.30668304582933964,0.26545261455977076,0.24160349537394094,0.13046142207871053,0.2774671099224742,0.20633328571631593,0.2522951835510885,0.20633327534011417,0.23594667960133617,0.24295533081350087,0.2407837575949723,0.2264684752806057,0.2264684752806057
"[0.62346392 0.50307457 0.5566334  0.39553913 0.84090572 0.07683737
 0.         0.47877772 0.04105131 0.83125937 0.97085287 0.
 0.81107777 0.04230384 0.39325552 0.43148106 0.44790246 0.33779454
 0.21486717 0.59645047 0.57289528 0.26074765 0.42942481 0.
 0.54441964 0.         0.05988001 0.93076672 0.12737842 0.161917
 0.49080586 0.44973592 0.20120684 0.54401802 0.50976928 0.89339557
 0.95180539 0.61897505 0.13174789 0.21895193 0.         0.43747086
 0.         0.41628607 0.03789659 0.67876153 0.92442756 0.69028337
 0.74985522 0.20166096 0.00488076 0.         0.22985087 0.41774156
 0.         0.07214874 0.         0.         0.26641966 0.44520485
 0.66876787 0.04457989 0.         0.7017469  0.03370507 0.50099054
 0.26491166 0.90861729 0.90337797 0.87629182 0.82923645 0.78812593
 0.4746991  0.         0.44762892 0.30290375 0.73084757 0.
 0.         0.53111326 0.         0.32038702 0.88044847 0.32110955
 0.         0.         0.04723743 1.         0.9737838  0.57591095
 0.99600151 0.         0.2675484  0.         0.23621881 0.47044571
 0.68002484 0.         0.90155759 0.90081951]",0.14285714285714285,10,80,100,351.8049477488042,339.6181550752188,162.93261892464187,0.2975213421387408,0.3009140063500867,0.34349274336689206,0.29094981701908623,0.27016226461477083,0.21171546826310483,0.2771506594904083,0.2480533595779046,0.2703616411025116,0.24805335934382428,0.27471465484421626,0.27838020555304605,0.2894190099658272,0.24613972979218654,0.24613972979218654
"[0.68924104 0.41319083 0.91527426 0.67955116 1.         0.
 0.68816021 0.49692258 0.92944022 0.56613955 0.67737484 0.26689971
 0.67811203 0.86376212 0.04505534 0.88859133 0.17852111 0.81992656
 0.52618725 0.35312427]",0.14285714285714285,10,100,20,144.1432225326604,130.10332504866017,69.57475856070941,0.3170602260426792,0.25722329673978,0.40749444372864235,0.29605056499599997,0.2392215963541485,0.10163287815951479,0.4158870187041842,0.19719920626846332,0.26074108404526336,0.19719919466615116,0.2304817106844011,0.2620919463002675,0.27877565121676295,0.21918094771659485,0.21918094771659485
"[0.97787559 0.84172094 0.39165374 0.03907298 0.7978971  0.61387644
 0.95866998 0.34587048 0.79259464 0.0072169  0.27511807 0.6436757
 0.28550037 0.27103611 0.4816681  0.85704834 0.47277508 0.74826317
 0.67911801 0.5703222  0.35811505 0.47435155 0.74836923 0.
 0.5772988  0.09124269 0.49153864 0.92162183 0.33858218 0.4213177
 0.08469111 0.4595499  0.37661112 0.16793381 0.64341726 0.18449438
 0.78965252 0.0432119  0.39248863 0.84186188 0.1511483  0.27434332
 0.80728377 0.98060065 0.64906674 1.         0.46490553 0.36527934
 0.31743426 0.69764186 0.56071315 0.22089199 0.26339125 0.09399117
 0.66252066 0.13349437 0.1292768  0.73676787 0.60454721 0.1186468 ]",0.14285714285714285,10,100,60,258.0900362244809,247.73299349378578,116.79283187805758,0.28838298474860163,0.26703272990053784,0.3388264056588056,0.3477455452665736,0.30345356149449887,0.16939201370650642,0.293331881779251,0.21264390027938793,0.24665362302680885,0.21264390549756007,0.2541375576529108,0.2656172418837781,0.28666509337207075,0.24470537832951983,0.24470537832951983
